@relation 34_58

@attribute Store numeric
@attribute Dept numeric
@attribute Date date 'yyyy-MM-dd'
@attribute Weekly_Sales numeric
@attribute IsHoliday {FALSE,TRUE}

@data
34,58,2010-02-05,1919.97,FALSE
34,58,2010-02-12,1350,TRUE
34,58,2010-02-19,2234.97,FALSE
34,58,2010-03-05,2210,FALSE
34,58,2010-03-12,2028.91,FALSE
34,58,2010-03-19,2420,FALSE
34,58,2010-03-26,2137.77,FALSE
34,58,2010-04-02,3967.47,FALSE
34,58,2010-04-09,710,FALSE
34,58,2010-04-16,1469.97,FALSE
34,58,2010-04-23,1002.44,FALSE
34,58,2010-04-30,490,FALSE
34,58,2010-05-07,1236.98,FALSE
34,58,2010-05-14,1654.97,FALSE
34,58,2010-05-28,814.94,FALSE
34,58,2010-06-04,2965,FALSE
34,58,2010-06-11,915,FALSE
34,58,2010-06-18,1834.97,FALSE
34,58,2010-06-25,1170,FALSE
34,58,2010-07-09,4172.44,FALSE
34,58,2010-07-16,1054.97,FALSE
34,58,2010-07-23,3544.91,FALSE
34,58,2010-07-30,2164.97,FALSE
34,58,2010-08-06,3480,FALSE
34,58,2010-08-13,2669.97,FALSE
34,58,2010-08-20,4029.97,FALSE
34,58,2010-08-27,3780,FALSE
34,58,2010-09-03,745,FALSE
34,58,2010-09-10,1132.47,TRUE
34,58,2010-09-17,1924.94,FALSE
34,58,2010-09-24,919.97,FALSE
34,58,2010-10-01,1844.91,FALSE
34,58,2010-10-08,1715,FALSE
34,58,2010-10-15,2579.94,FALSE
34,58,2010-10-22,715,FALSE
34,58,2010-10-29,335,FALSE
34,58,2010-11-05,2510,FALSE
34,58,2010-11-12,820,FALSE
34,58,2010-11-19,3554.98,FALSE
34,58,2010-11-26,3575,TRUE
34,58,2010-12-03,1420,FALSE
34,58,2010-12-10,2870,FALSE
34,58,2010-12-17,2125,FALSE
34,58,2010-12-24,3390,FALSE
34,58,2010-12-31,2120,TRUE
34,58,2011-01-07,2820,FALSE
34,58,2011-01-14,240,FALSE
34,58,2011-01-21,1038.97,FALSE
34,58,2011-01-28,360,FALSE
34,58,2011-02-04,1330,FALSE
34,58,2011-02-11,3230,TRUE
34,58,2011-02-18,870,FALSE
34,58,2011-02-25,2485,FALSE
34,58,2011-03-04,3260,FALSE
34,58,2011-03-11,2420,FALSE
34,58,2011-03-18,2260.22,FALSE
34,58,2011-03-25,1465,FALSE
34,58,2011-04-01,230,FALSE
34,58,2011-04-08,1555,FALSE
34,58,2011-04-15,1315,FALSE
34,58,2011-04-22,1835,FALSE
34,58,2011-04-29,1410,FALSE
34,58,2011-05-06,2520,FALSE
34,58,2011-05-13,2770,FALSE
34,58,2011-05-20,855,FALSE
34,58,2011-05-27,725,FALSE
34,58,2011-06-03,335,FALSE
34,58,2011-06-10,1650,FALSE
34,58,2011-06-24,960,FALSE
