@relation 4_14

@attribute Store numeric
@attribute Dept numeric
@attribute Date date 'yyyy-MM-dd'
@attribute Weekly_Sales numeric
@attribute IsHoliday {FALSE,TRUE}

@data
4,14,2010-02-05,28027.75,FALSE
4,14,2010-02-12,29498.57,TRUE
4,14,2010-02-19,26141.68,FALSE
4,14,2010-02-26,28956.69,FALSE
4,14,2010-03-05,28909.33,FALSE
4,14,2010-03-12,24468.27,FALSE
4,14,2010-03-19,23811.97,FALSE
4,14,2010-03-26,20373.22,FALSE
4,14,2010-04-02,24265.38,FALSE
4,14,2010-04-09,21059.47,FALSE
4,14,2010-04-16,22789.43,FALSE
4,14,2010-04-23,20597,FALSE
4,14,2010-04-30,22310.01,FALSE
4,14,2010-05-07,27406.17,FALSE
4,14,2010-05-14,26056.36,FALSE
4,14,2010-05-21,23285.85,FALSE
4,14,2010-05-28,21629.95,FALSE
4,14,2010-06-04,21617.94,FALSE
4,14,2010-06-11,21800.56,FALSE
4,14,2010-06-18,23459.13,FALSE
4,14,2010-06-25,21803.93,FALSE
4,14,2010-07-02,24552.03,FALSE
4,14,2010-07-09,22197.23,FALSE
4,14,2010-07-16,22731.41,FALSE
4,14,2010-07-23,20940.73,FALSE
4,14,2010-07-30,21370.79,FALSE
4,14,2010-08-06,22137.75,FALSE
4,14,2010-08-13,23063.46,FALSE
4,14,2010-08-20,25003.04,FALSE
4,14,2010-08-27,22432.43,FALSE
4,14,2010-09-03,24507.48,FALSE
4,14,2010-09-10,22755.79,TRUE
4,14,2010-09-17,24236.1,FALSE
4,14,2010-09-24,22698.45,FALSE
4,14,2010-10-01,23732.12,FALSE
4,14,2010-10-08,26540.18,FALSE
4,14,2010-10-15,23782.15,FALSE
4,14,2010-10-22,23481.16,FALSE
4,14,2010-10-29,22827.62,FALSE
4,14,2010-11-05,28052.65,FALSE
4,14,2010-11-12,27685.78,FALSE
4,14,2010-11-19,35461.65,FALSE
4,14,2010-11-26,67015.53,TRUE
4,14,2010-12-03,31926.59,FALSE
4,14,2010-12-10,40981.85,FALSE
4,14,2010-12-17,55037.88,FALSE
4,14,2010-12-24,84504.74,FALSE
4,14,2010-12-31,31735.03,TRUE
4,14,2011-01-07,27370.4,FALSE
4,14,2011-01-14,23703.99,FALSE
4,14,2011-01-21,24314.9,FALSE
4,14,2011-01-28,22915.26,FALSE
4,14,2011-02-04,28679.67,FALSE
4,14,2011-02-11,32187.23,TRUE
4,14,2011-02-18,29197.69,FALSE
4,14,2011-02-25,28026.58,FALSE
4,14,2011-03-04,27116.53,FALSE
4,14,2011-03-11,26620.68,FALSE
4,14,2011-03-18,26517.76,FALSE
4,14,2011-03-25,23480.82,FALSE
4,14,2011-04-01,25777.15,FALSE
4,14,2011-04-08,27049.28,FALSE
4,14,2011-04-15,27482.85,FALSE
4,14,2011-04-22,25227.68,FALSE
4,14,2011-04-29,24314.62,FALSE
4,14,2011-05-06,29972.03,FALSE
4,14,2011-05-13,28845.11,FALSE
4,14,2011-05-20,28020.44,FALSE
4,14,2011-05-27,25825.13,FALSE
4,14,2011-06-03,25450.82,FALSE
4,14,2011-06-10,26511,FALSE
4,14,2011-06-17,27739.64,FALSE
4,14,2011-06-24,25310.07,FALSE
4,14,2011-07-01,24402.72,FALSE
4,14,2011-07-08,24005.66,FALSE
4,14,2011-07-15,25410.16,FALSE
4,14,2011-07-22,24406.15,FALSE
4,14,2011-07-29,24736.79,FALSE
4,14,2011-08-05,27850.05,FALSE
4,14,2011-08-12,23285.72,FALSE
4,14,2011-08-19,26037.4,FALSE
4,14,2011-08-26,25433.14,FALSE
4,14,2011-09-02,25733.01,FALSE
4,14,2011-09-09,26620.08,TRUE
4,14,2011-09-16,24687.1,FALSE
4,14,2011-09-23,26040.13,FALSE
4,14,2011-09-30,24627.44,FALSE
4,14,2011-10-07,28189.77,FALSE
4,14,2011-10-14,25605.8,FALSE
4,14,2011-10-21,26348.54,FALSE
4,14,2011-10-28,24948.96,FALSE
4,14,2011-11-04,31778.59,FALSE
4,14,2011-11-11,28988.19,FALSE
4,14,2011-11-18,35780.67,FALSE
4,14,2011-11-25,70612.41,TRUE
4,14,2011-12-02,33675.28,FALSE
4,14,2011-12-09,44751.28,FALSE
4,14,2011-12-16,55296.74,FALSE
4,14,2011-12-23,98900.14,FALSE
4,14,2011-12-30,41531.39,TRUE
4,14,2012-01-06,31053.7,FALSE
4,14,2012-01-13,27455.65,FALSE
4,14,2012-01-20,26870.73,FALSE
4,14,2012-01-27,25367.51,FALSE
4,14,2012-02-03,26142.89,FALSE
4,14,2012-02-10,27981.57,TRUE
4,14,2012-02-17,30516.39,FALSE
4,14,2012-02-24,29791.5,FALSE
4,14,2012-03-02,28562.38,FALSE
4,14,2012-03-09,26522.63,FALSE
4,14,2012-03-16,26336.59,FALSE
4,14,2012-03-23,27268.36,FALSE
4,14,2012-03-30,23940.61,FALSE
4,14,2012-04-06,29424.46,FALSE
4,14,2012-04-13,27135.81,FALSE
4,14,2012-04-20,26871.94,FALSE
4,14,2012-04-27,25126.22,FALSE
4,14,2012-05-04,29546.41,FALSE
4,14,2012-05-11,28040.71,FALSE
4,14,2012-05-18,32172.88,FALSE
4,14,2012-05-25,27161.72,FALSE
4,14,2012-06-01,27783.64,FALSE
4,14,2012-06-08,27127.23,FALSE
4,14,2012-06-15,28100.37,FALSE
4,14,2012-06-22,30906.46,FALSE
4,14,2012-06-29,26136.73,FALSE
4,14,2012-07-06,28246.62,FALSE
4,14,2012-07-13,29078.8,FALSE
4,14,2012-07-20,27958.04,FALSE
4,14,2012-07-27,25409.66,FALSE
4,14,2012-08-03,27922.89,FALSE
4,14,2012-08-10,24336.67,FALSE
4,14,2012-08-17,30533.94,FALSE
4,14,2012-08-24,25979.51,FALSE
