@relation 27_23

@attribute Store numeric
@attribute Dept numeric
@attribute Date date 'yyyy-MM-dd'
@attribute Weekly_Sales numeric
@attribute IsHoliday {FALSE,TRUE}

@data
27,23,2010-02-05,29901.43,FALSE
27,23,2010-02-12,30776.71,TRUE
27,23,2010-02-19,37357.92,FALSE
27,23,2010-02-26,24477.95,FALSE
27,23,2010-03-05,20883.62,FALSE
27,23,2010-03-12,35235.59,FALSE
27,23,2010-03-19,33068.59,FALSE
27,23,2010-03-26,40185.97,FALSE
27,23,2010-04-02,37410.41,FALSE
27,23,2010-04-09,44780.11,FALSE
27,23,2010-04-16,37960.95,FALSE
27,23,2010-04-23,37678.18,FALSE
27,23,2010-04-30,33396.96,FALSE
27,23,2010-05-07,43626.1,FALSE
27,23,2010-05-14,34368.8,FALSE
27,23,2010-05-21,39998.4,FALSE
27,23,2010-05-28,44433.71,FALSE
27,23,2010-06-04,49636.77,FALSE
27,23,2010-06-11,47740.82,FALSE
27,23,2010-06-18,47775.94,FALSE
27,23,2010-06-25,50431.67,FALSE
27,23,2010-07-02,47906.62,FALSE
27,23,2010-07-09,50640.41,FALSE
27,23,2010-07-16,41571.49,FALSE
27,23,2010-07-23,35844.89,FALSE
27,23,2010-07-30,36043.98,FALSE
27,23,2010-08-06,38573.03,FALSE
27,23,2010-08-13,40290.23,FALSE
27,23,2010-08-20,36924.98,FALSE
27,23,2010-08-27,35821.31,FALSE
27,23,2010-09-03,35299.26,FALSE
27,23,2010-09-10,36490.17,TRUE
27,23,2010-09-17,29459.14,FALSE
27,23,2010-09-24,29844.62,FALSE
27,23,2010-10-01,29160.82,FALSE
27,23,2010-10-08,35907.28,FALSE
27,23,2010-10-15,35805.69,FALSE
27,23,2010-10-22,41611.16,FALSE
27,23,2010-10-29,38859.73,FALSE
27,23,2010-11-05,38459.73,FALSE
27,23,2010-11-12,38854.8,FALSE
27,23,2010-11-19,36440.5,FALSE
27,23,2010-11-26,52415.86,TRUE
27,23,2010-12-03,40393.9,FALSE
27,23,2010-12-10,51533.96,FALSE
27,23,2010-12-17,59055.5,FALSE
27,23,2010-12-24,87453.21,FALSE
27,23,2010-12-31,23514.63,TRUE
27,23,2011-01-07,24456.99,FALSE
27,23,2011-01-14,22459.98,FALSE
27,23,2011-01-21,24830.74,FALSE
27,23,2011-01-28,22115.69,FALSE
27,23,2011-02-04,26155.87,FALSE
27,23,2011-02-11,28763.96,TRUE
27,23,2011-02-18,27995.16,FALSE
27,23,2011-02-25,27324.91,FALSE
27,23,2011-03-04,26227.51,FALSE
27,23,2011-03-11,26051.24,FALSE
27,23,2011-03-18,28770.56,FALSE
27,23,2011-03-25,25947.85,FALSE
27,23,2011-04-01,28031.26,FALSE
27,23,2011-04-08,29009.84,FALSE
27,23,2011-04-15,34434.94,FALSE
27,23,2011-04-22,34065.09,FALSE
27,23,2011-04-29,34334.24,FALSE
27,23,2011-05-06,33464.4,FALSE
27,23,2011-05-13,33784.2,FALSE
27,23,2011-05-20,35943.69,FALSE
27,23,2011-05-27,41254.86,FALSE
27,23,2011-06-03,52905.29,FALSE
27,23,2011-06-10,44134.18,FALSE
27,23,2011-06-17,49974.71,FALSE
27,23,2011-06-24,46530.9,FALSE
27,23,2011-07-01,42121.14,FALSE
27,23,2011-07-08,45461.53,FALSE
27,23,2011-07-15,37761.83,FALSE
27,23,2011-07-22,36452.11,FALSE
27,23,2011-07-29,36046.87,FALSE
27,23,2011-08-05,31394.16,FALSE
27,23,2011-08-12,32475.23,FALSE
27,23,2011-08-19,35143.09,FALSE
27,23,2011-08-26,34865.04,FALSE
27,23,2011-09-02,30288.03,FALSE
27,23,2011-09-09,40150.67,TRUE
27,23,2011-09-16,32820.19,FALSE
27,23,2011-09-23,37226.39,FALSE
27,23,2011-09-30,29857.1,FALSE
27,23,2011-10-07,36308.45,FALSE
27,23,2011-10-14,35577.91,FALSE
27,23,2011-10-21,36616.53,FALSE
27,23,2011-10-28,39337.92,FALSE
27,23,2011-11-04,39540.17,FALSE
27,23,2011-11-11,39158.27,FALSE
27,23,2011-11-18,36226.39,FALSE
27,23,2011-11-25,55575.39,TRUE
27,23,2011-12-02,37578.77,FALSE
27,23,2011-12-09,48838.01,FALSE
27,23,2011-12-16,59490.19,FALSE
27,23,2011-12-23,81593.42,FALSE
27,23,2011-12-30,36687.68,TRUE
27,23,2012-01-06,30534.29,FALSE
27,23,2012-01-13,25829.07,FALSE
27,23,2012-01-20,26322.96,FALSE
27,23,2012-01-27,19488.96,FALSE
27,23,2012-02-03,24444.87,FALSE
27,23,2012-02-10,28809.43,TRUE
27,23,2012-02-17,28872.79,FALSE
27,23,2012-02-24,32960.56,FALSE
27,23,2012-03-02,27163.22,FALSE
27,23,2012-03-09,32272.68,FALSE
27,23,2012-03-16,34909.45,FALSE
27,23,2012-03-23,34120.43,FALSE
27,23,2012-03-30,35729.98,FALSE
27,23,2012-04-06,35956.23,FALSE
27,23,2012-04-13,33403.71,FALSE
27,23,2012-04-20,35455.54,FALSE
27,23,2012-04-27,34270.55,FALSE
27,23,2012-05-04,31415.18,FALSE
27,23,2012-05-11,33302,FALSE
27,23,2012-05-18,37021.35,FALSE
27,23,2012-05-25,41564.16,FALSE
27,23,2012-06-01,51210.05,FALSE
27,23,2012-06-08,42177.83,FALSE
27,23,2012-06-15,42765.27,FALSE
27,23,2012-06-22,47349.8,FALSE
27,23,2012-06-29,43899.15,FALSE
27,23,2012-07-06,48128.4,FALSE
27,23,2012-07-13,41278.91,FALSE
27,23,2012-07-20,38155.41,FALSE
27,23,2012-07-27,33807.26,FALSE
27,23,2012-08-03,34325.6,FALSE
27,23,2012-08-10,36856.46,FALSE
27,23,2012-08-17,34322.2,FALSE
27,23,2012-08-24,38803.84,FALSE
27,23,2012-08-31,37734.32,FALSE
27,23,2012-09-07,39302.5,TRUE
27,23,2012-09-14,30049.43,FALSE
27,23,2012-09-21,33566.49,FALSE
27,23,2012-09-28,34113.4,FALSE
27,23,2012-10-05,35993.69,FALSE
27,23,2012-10-12,38662.73,FALSE
27,23,2012-10-19,41370.49,FALSE
27,23,2012-10-26,36183.8,FALSE
