@relation 9_12

@attribute Store numeric
@attribute Dept numeric
@attribute Date date 'yyyy-MM-dd'
@attribute Weekly_Sales numeric
@attribute IsHoliday {FALSE,TRUE}

@data
9,12,2010-02-05,5874.81,FALSE
9,12,2010-02-12,5321.75,TRUE
9,12,2010-02-19,6869.65,FALSE
9,12,2010-02-26,6024.29,FALSE
9,12,2010-03-05,6154.59,FALSE
9,12,2010-03-12,6255.85,FALSE
9,12,2010-03-19,6669.24,FALSE
9,12,2010-03-26,5998.11,FALSE
9,12,2010-04-02,7155.92,FALSE
9,12,2010-04-09,5703.21,FALSE
9,12,2010-04-16,6267.65,FALSE
9,12,2010-04-23,6195.42,FALSE
9,12,2010-04-30,7428.18,FALSE
9,12,2010-05-07,6129.04,FALSE
9,12,2010-05-14,5985.62,FALSE
9,12,2010-05-21,8408.14,FALSE
9,12,2010-05-28,8991.33,FALSE
9,12,2010-06-04,8583.32,FALSE
9,12,2010-06-11,7384.09,FALSE
9,12,2010-06-18,6913.04,FALSE
9,12,2010-06-25,7227.7,FALSE
9,12,2010-07-02,9170.34,FALSE
9,12,2010-07-09,6288.32,FALSE
9,12,2010-07-16,6595.34,FALSE
9,12,2010-07-23,6940.1,FALSE
9,12,2010-07-30,7067.78,FALSE
9,12,2010-08-06,8032.47,FALSE
9,12,2010-08-13,5979.7,FALSE
9,12,2010-08-20,7650.4,FALSE
9,12,2010-08-27,7946.2,FALSE
9,12,2010-09-03,7093.8,FALSE
9,12,2010-09-10,7638.73,TRUE
9,12,2010-09-17,6470.33,FALSE
9,12,2010-09-24,5500.94,FALSE
9,12,2010-10-01,6787.17,FALSE
9,12,2010-10-08,6265.3,FALSE
9,12,2010-10-15,7357.7,FALSE
9,12,2010-10-22,6730.73,FALSE
9,12,2010-10-29,6909.74,FALSE
9,12,2010-11-05,5827.65,FALSE
9,12,2010-11-12,6324.21,FALSE
9,12,2010-11-19,5652.37,FALSE
9,12,2010-11-26,5417.68,TRUE
9,12,2010-12-03,4339.1,FALSE
9,12,2010-12-10,4139.6,FALSE
9,12,2010-12-17,3784.38,FALSE
9,12,2010-12-24,3537,FALSE
9,12,2010-12-31,4125.78,TRUE
9,12,2011-01-07,3773.86,FALSE
9,12,2011-01-14,3908.43,FALSE
9,12,2011-01-21,3677.97,FALSE
9,12,2011-01-28,4699.32,FALSE
9,12,2011-02-04,4803.93,FALSE
9,12,2011-02-11,4333.02,TRUE
9,12,2011-02-18,5660.24,FALSE
9,12,2011-02-25,6098.24,FALSE
9,12,2011-03-04,5609.32,FALSE
9,12,2011-03-11,6419.05,FALSE
9,12,2011-03-18,7957.46,FALSE
9,12,2011-03-25,6530.52,FALSE
9,12,2011-04-01,5980.58,FALSE
9,12,2011-04-08,5873.61,FALSE
9,12,2011-04-15,6776.59,FALSE
9,12,2011-04-22,6421.1,FALSE
9,12,2011-04-29,4661.95,FALSE
9,12,2011-05-06,6201.29,FALSE
9,12,2011-05-13,5942.98,FALSE
9,12,2011-05-20,6957.99,FALSE
9,12,2011-05-27,7180.84,FALSE
9,12,2011-06-03,6986.81,FALSE
9,12,2011-06-10,7659.33,FALSE
9,12,2011-06-17,6332.08,FALSE
9,12,2011-06-24,7230.32,FALSE
9,12,2011-07-01,6868.2,FALSE
9,12,2011-07-08,6703.26,FALSE
9,12,2011-07-15,7639.3,FALSE
9,12,2011-07-22,6931.22,FALSE
9,12,2011-07-29,6750.63,FALSE
9,12,2011-08-05,7344.24,FALSE
9,12,2011-08-12,6582.92,FALSE
9,12,2011-08-19,6807.77,FALSE
9,12,2011-08-26,6377.6,FALSE
9,12,2011-09-02,6388.2,FALSE
9,12,2011-09-09,7453.92,TRUE
9,12,2011-09-16,6142.1,FALSE
9,12,2011-09-23,7058.09,FALSE
9,12,2011-09-30,6334.56,FALSE
9,12,2011-10-07,6423.99,FALSE
9,12,2011-10-14,5886.87,FALSE
9,12,2011-10-21,6638.85,FALSE
9,12,2011-10-28,6548.85,FALSE
9,12,2011-11-04,5550.75,FALSE
9,12,2011-11-11,5924.47,FALSE
9,12,2011-11-18,6385.45,FALSE
9,12,2011-11-25,5565.17,TRUE
9,12,2011-12-02,5021.09,FALSE
9,12,2011-12-09,4684.38,FALSE
9,12,2011-12-16,4044.4,FALSE
9,12,2011-12-23,4441.13,FALSE
9,12,2011-12-30,4154.53,TRUE
9,12,2012-01-06,5628.28,FALSE
9,12,2012-01-13,4683.91,FALSE
9,12,2012-01-20,4947.24,FALSE
9,12,2012-01-27,5614.96,FALSE
9,12,2012-02-03,5527.75,FALSE
9,12,2012-02-10,4691.69,TRUE
9,12,2012-02-17,6233.5,FALSE
9,12,2012-02-24,7266.74,FALSE
9,12,2012-03-02,6986.51,FALSE
9,12,2012-03-09,6519.46,FALSE
9,12,2012-03-16,8087.82,FALSE
9,12,2012-03-23,6429.22,FALSE
9,12,2012-03-30,8191.63,FALSE
9,12,2012-04-06,8463.3,FALSE
9,12,2012-04-13,6748.44,FALSE
9,12,2012-04-20,7524.82,FALSE
9,12,2012-04-27,5218.47,FALSE
9,12,2012-05-04,6298.25,FALSE
9,12,2012-05-11,6376.1,FALSE
9,12,2012-05-18,6278.35,FALSE
9,12,2012-05-25,6726.56,FALSE
9,12,2012-06-01,6666.99,FALSE
9,12,2012-06-08,8935.92,FALSE
9,12,2012-06-15,7427.32,FALSE
9,12,2012-06-22,7115.22,FALSE
9,12,2012-06-29,7222.29,FALSE
9,12,2012-07-06,8393.69,FALSE
9,12,2012-07-13,8091.61,FALSE
9,12,2012-07-20,8956.82,FALSE
9,12,2012-07-27,8010.78,FALSE
9,12,2012-08-03,7860.85,FALSE
9,12,2012-08-10,8137.06,FALSE
9,12,2012-08-17,7706.22,FALSE
