@relation 13_49

@attribute Store numeric
@attribute Dept numeric
@attribute Date date 'yyyy-MM-dd'
@attribute Weekly_Sales numeric
@attribute IsHoliday {FALSE,TRUE}

@data
13,49,2010-02-05,9688.61,FALSE
13,49,2010-02-12,13873.1,TRUE
13,49,2010-02-19,15115.04,FALSE
13,49,2010-02-26,12613.29,FALSE
13,49,2010-03-05,13805.75,FALSE
13,49,2010-03-12,12860.02,FALSE
13,49,2010-03-19,11944.01,FALSE
13,49,2010-03-26,10011.69,FALSE
13,49,2010-04-02,7662.93,FALSE
13,49,2010-04-09,10360.23,FALSE
13,49,2010-04-16,8805.53,FALSE
13,49,2010-04-23,10570.71,FALSE
13,49,2010-04-30,7717.57,FALSE
13,49,2010-05-07,8343.76,FALSE
13,49,2010-05-14,8164.07,FALSE
13,49,2010-05-21,6515.26,FALSE
13,49,2010-05-28,8854.35,FALSE
13,49,2010-06-04,8146.7,FALSE
13,49,2010-06-11,7913.55,FALSE
13,49,2010-06-18,8292.36,FALSE
13,49,2010-06-25,8306.82,FALSE
13,49,2010-07-02,5893.1,FALSE
13,49,2010-07-09,5571.37,FALSE
13,49,2010-07-16,9446.94,FALSE
13,49,2010-07-23,11693.35,FALSE
13,49,2010-07-30,6225.64,FALSE
13,49,2010-08-06,10101.37,FALSE
13,49,2010-08-13,9896.47,FALSE
13,49,2010-08-20,10255.72,FALSE
13,49,2010-08-27,11324.29,FALSE
13,49,2010-09-03,7780.31,FALSE
13,49,2010-09-10,7797.75,TRUE
13,49,2010-09-17,7897.53,FALSE
13,49,2010-09-24,10278.71,FALSE
13,49,2010-10-01,8688.4,FALSE
13,49,2010-10-08,9226.85,FALSE
13,49,2010-10-15,7664.32,FALSE
13,49,2010-10-22,9265.95,FALSE
13,49,2010-10-29,10397.49,FALSE
13,49,2010-11-05,9311.76,FALSE
13,49,2010-11-12,8982.68,FALSE
13,49,2010-11-19,8339.55,FALSE
13,49,2010-11-26,9017.79,TRUE
13,49,2010-12-03,8334.94,FALSE
13,49,2010-12-10,7848.55,FALSE
13,49,2010-12-17,7858.62,FALSE
13,49,2010-12-24,6947.2,FALSE
13,49,2010-12-31,11383.78,TRUE
13,49,2011-01-07,7820.38,FALSE
13,49,2011-01-14,7423.36,FALSE
13,49,2011-01-21,9275.94,FALSE
13,49,2011-01-28,8554.08,FALSE
13,49,2011-02-04,9232.7,FALSE
13,49,2011-02-11,9404.41,TRUE
13,49,2011-02-18,12625.29,FALSE
13,49,2011-02-25,13331.52,FALSE
13,49,2011-03-04,13116.1,FALSE
13,49,2011-03-11,8634.57,FALSE
13,49,2011-03-18,10692.53,FALSE
13,49,2011-03-25,10406.91,FALSE
13,49,2011-04-01,10804.36,FALSE
13,49,2011-04-08,11501.21,FALSE
13,49,2011-04-15,8754,FALSE
13,49,2011-04-22,9566.9,FALSE
13,49,2011-04-29,7184.39,FALSE
13,49,2011-05-06,9121.89,FALSE
13,49,2011-05-13,7942.2,FALSE
13,49,2011-05-20,8118.52,FALSE
13,49,2011-05-27,7687.16,FALSE
13,49,2011-06-03,8795.8,FALSE
13,49,2011-06-10,9038.23,FALSE
13,49,2011-06-17,9093.24,FALSE
13,49,2011-06-24,9072.38,FALSE
13,49,2011-07-01,11055.83,FALSE
13,49,2011-07-08,8971.23,FALSE
13,49,2011-07-15,7152.36,FALSE
13,49,2011-07-22,8166.05,FALSE
13,49,2011-07-29,9608.76,FALSE
13,49,2011-08-05,8605.56,FALSE
13,49,2011-08-12,10650.86,FALSE
13,49,2011-08-19,8748.47,FALSE
13,49,2011-08-26,8894.91,FALSE
13,49,2011-09-02,8352.73,FALSE
13,49,2011-09-09,9494.98,TRUE
13,49,2011-09-16,9989.49,FALSE
13,49,2011-09-23,10729.42,FALSE
13,49,2011-09-30,6988.92,FALSE
