@relation 40_24

@attribute Store numeric
@attribute Dept numeric
@attribute Date date 'yyyy-MM-dd'
@attribute Weekly_Sales numeric
@attribute IsHoliday {FALSE,TRUE}

@data
40,24,2010-02-05,2669.75,FALSE
40,24,2010-02-12,2332,TRUE
40,24,2010-02-19,3492.21,FALSE
40,24,2010-02-26,2506.17,FALSE
40,24,2010-03-05,2499.81,FALSE
40,24,2010-03-12,1802.75,FALSE
40,24,2010-03-19,2365.13,FALSE
40,24,2010-03-26,2524.96,FALSE
40,24,2010-04-02,3377.11,FALSE
40,24,2010-04-09,3275.91,FALSE
40,24,2010-04-16,2598.56,FALSE
40,24,2010-04-23,2191.92,FALSE
40,24,2010-04-30,2025.51,FALSE
40,24,2010-05-07,3011.5,FALSE
40,24,2010-05-14,2138,FALSE
40,24,2010-05-21,2196.17,FALSE
40,24,2010-05-28,3801,FALSE
40,24,2010-06-04,2974.21,FALSE
40,24,2010-06-11,2665.25,FALSE
40,24,2010-06-18,2273.5,FALSE
40,24,2010-06-25,2496.5,FALSE
40,24,2010-07-02,2598,FALSE
40,24,2010-07-09,3063.75,FALSE
40,24,2010-07-16,2331.5,FALSE
40,24,2010-07-23,2053.5,FALSE
40,24,2010-07-30,2156.25,FALSE
40,24,2010-08-06,3406.35,FALSE
40,24,2010-08-13,4139.83,FALSE
40,24,2010-08-20,5470.3,FALSE
40,24,2010-08-27,6995.37,FALSE
40,24,2010-09-03,4283.22,FALSE
40,24,2010-09-10,2256.26,TRUE
40,24,2010-09-17,2542.08,FALSE
40,24,2010-09-24,2540.59,FALSE
40,24,2010-10-01,1800.34,FALSE
40,24,2010-10-08,2337.79,FALSE
40,24,2010-10-15,2876.97,FALSE
40,24,2010-10-22,3182.85,FALSE
40,24,2010-10-29,2165.8,FALSE
40,24,2010-11-05,3063.3,FALSE
40,24,2010-11-12,3544.15,FALSE
40,24,2010-11-19,2754.81,FALSE
40,24,2010-11-26,5656.3,TRUE
40,24,2010-12-03,3602.64,FALSE
40,24,2010-12-10,5888.93,FALSE
40,24,2010-12-17,6287.23,FALSE
40,24,2010-12-24,8762.75,FALSE
40,24,2010-12-31,1344.41,TRUE
40,24,2011-01-07,1757.87,FALSE
40,24,2011-01-14,1590.39,FALSE
40,24,2011-01-21,1223.11,FALSE
40,24,2011-01-28,1225.91,FALSE
40,24,2011-02-04,2182.93,FALSE
40,24,2011-02-11,2106.94,TRUE
40,24,2011-02-18,2498.32,FALSE
40,24,2011-02-25,2277.6,FALSE
40,24,2011-03-04,1972.57,FALSE
40,24,2011-03-11,1259.55,FALSE
40,24,2011-03-18,2213.64,FALSE
40,24,2011-03-25,1484.8,FALSE
40,24,2011-04-01,1983.64,FALSE
40,24,2011-04-08,2329.9,FALSE
40,24,2011-04-15,2325.93,FALSE
40,24,2011-04-22,2561.17,FALSE
40,24,2011-04-29,2399.01,FALSE
40,24,2011-05-06,2203.2,FALSE
40,24,2011-05-13,1831.88,FALSE
40,24,2011-05-20,2108.47,FALSE
40,24,2011-05-27,2622.13,FALSE
40,24,2011-06-03,2957.97,FALSE
40,24,2011-06-10,2586.7,FALSE
40,24,2011-06-17,2396.01,FALSE
40,24,2011-06-24,2398.2,FALSE
40,24,2011-07-01,2460.76,FALSE
40,24,2011-07-08,2464.24,FALSE
40,24,2011-07-15,1781.68,FALSE
40,24,2011-07-22,2013.53,FALSE
40,24,2011-07-29,2359.61,FALSE
40,24,2011-08-05,4348.71,FALSE
40,24,2011-08-12,4339.47,FALSE
40,24,2011-08-19,5830.89,FALSE
40,24,2011-08-26,6495.03,FALSE
40,24,2011-09-02,5568.52,FALSE
40,24,2011-09-09,3045.72,TRUE
40,24,2011-09-16,2506.84,FALSE
40,24,2011-09-23,2151.54,FALSE
40,24,2011-09-30,2708.79,FALSE
40,24,2011-10-07,2345.02,FALSE
40,24,2011-10-14,2971.15,FALSE
40,24,2011-10-21,2933.54,FALSE
40,24,2011-10-28,3038.72,FALSE
40,24,2011-11-04,3581.32,FALSE
40,24,2011-11-11,3467.06,FALSE
40,24,2011-11-18,2160.87,FALSE
40,24,2011-11-25,7676.85,TRUE
40,24,2011-12-02,4308.69,FALSE
40,24,2011-12-09,6123.02,FALSE
40,24,2011-12-16,6301.77,FALSE
40,24,2011-12-23,7336.88,FALSE
40,24,2011-12-30,1745.78,TRUE
40,24,2012-01-06,1258.47,FALSE
40,24,2012-01-13,1531.07,FALSE
40,24,2012-01-20,1193.64,FALSE
40,24,2012-01-27,1581.95,FALSE
40,24,2012-02-03,1813.33,FALSE
40,24,2012-02-10,2636.79,TRUE
40,24,2012-02-17,2618.21,FALSE
40,24,2012-02-24,2052.38,FALSE
40,24,2012-03-02,2363.55,FALSE
40,24,2012-03-09,2098.88,FALSE
40,24,2012-03-16,2208.21,FALSE
40,24,2012-03-23,3312.87,FALSE
40,24,2012-03-30,2197.35,FALSE
40,24,2012-04-06,3205.18,FALSE
40,24,2012-04-13,2497.61,FALSE
40,24,2012-04-20,1925.33,FALSE
40,24,2012-04-27,2465.37,FALSE
40,24,2012-05-04,2137.64,FALSE
40,24,2012-05-11,2343.57,FALSE
40,24,2012-05-18,2217.16,FALSE
40,24,2012-05-25,3205.86,FALSE
40,24,2012-06-01,2675.08,FALSE
40,24,2012-06-08,2329.98,FALSE
40,24,2012-06-15,2633.59,FALSE
40,24,2012-06-22,2689.43,FALSE
40,24,2012-06-29,2285.43,FALSE
40,24,2012-07-06,2659.32,FALSE
40,24,2012-07-13,2118.24,FALSE
40,24,2012-07-20,2005.55,FALSE
40,24,2012-07-27,2550.99,FALSE
40,24,2012-08-03,3923.01,FALSE
40,24,2012-08-10,4095.65,FALSE
40,24,2012-08-17,4538,FALSE
40,24,2012-08-24,6600.26,FALSE
40,24,2012-08-31,6028.69,FALSE
40,24,2012-09-07,2868.84,TRUE
40,24,2012-09-14,1817.07,FALSE
40,24,2012-09-21,2611.76,FALSE
40,24,2012-09-28,2511.06,FALSE
40,24,2012-10-05,3314.69,FALSE
40,24,2012-10-12,2868.98,FALSE
40,24,2012-10-19,2922.2,FALSE
40,24,2012-10-26,2697.35,FALSE
