@relation 35_94

@attribute Store numeric
@attribute Dept numeric
@attribute Date date 'yyyy-MM-dd'
@attribute Weekly_Sales numeric
@attribute IsHoliday {FALSE,TRUE}

@data
35,94,2010-02-19,44.96,FALSE
35,94,2010-02-26,10,FALSE
35,94,2010-03-12,1.98,FALSE
35,94,2010-04-16,0.98,FALSE
35,94,2010-06-04,16,FALSE
35,94,2010-06-18,16,FALSE
35,94,2010-07-02,455.8,FALSE
35,94,2010-07-09,337.94,FALSE
35,94,2010-07-16,5.98,FALSE
35,94,2010-08-06,32.86,FALSE
35,94,2010-08-13,19.71,FALSE
35,94,2010-08-20,1.4,FALSE
35,94,2010-08-27,1.68,FALSE
35,94,2010-09-03,121.41,FALSE
35,94,2010-09-10,183.26,TRUE
35,94,2010-10-08,-0.7,FALSE
35,94,2010-10-15,152.12,FALSE
35,94,2010-10-22,225.04,FALSE
35,94,2010-10-29,257.95,FALSE
35,94,2010-11-05,7.5,FALSE
35,94,2010-11-26,16,TRUE
35,94,2010-12-03,1.88,FALSE
35,94,2010-12-31,-8.01,TRUE
35,94,2011-02-11,3.54,TRUE
35,94,2011-02-18,2848.5,FALSE
35,94,2011-02-25,13.5,FALSE
35,94,2011-03-18,-3,FALSE
35,94,2011-04-01,72,FALSE
35,94,2011-04-22,1.37,FALSE
35,94,2011-05-06,235,FALSE
35,94,2011-05-13,1037.5,FALSE
35,94,2011-05-20,7.08,FALSE
35,94,2011-05-27,487.78,FALSE
35,94,2011-06-03,326.4,FALSE
35,94,2011-07-01,403.08,FALSE
35,94,2011-07-08,847.2,FALSE
35,94,2011-07-15,942.32,FALSE
35,94,2011-07-22,1019.92,FALSE
35,94,2011-07-29,-19.7,FALSE
35,94,2011-08-05,-0.24,FALSE
35,94,2011-08-19,-2,FALSE
35,94,2011-09-02,3.54,FALSE
35,94,2011-09-09,-1.94,TRUE
35,94,2011-09-16,-0.37,FALSE
35,94,2011-09-23,46.56,FALSE
35,94,2011-09-30,168.24,FALSE
35,94,2011-10-07,38.8,FALSE
35,94,2011-10-14,43.24,FALSE
35,94,2011-10-21,13.44,FALSE
35,94,2011-10-28,3.53,FALSE
35,94,2011-11-04,-2.49,FALSE
35,94,2011-11-11,-2.51,FALSE
35,94,2011-11-25,11.88,TRUE
35,94,2011-12-02,88.32,FALSE
35,94,2011-12-09,158.24,FALSE
35,94,2011-12-16,178.88,FALSE
35,94,2011-12-23,165.12,FALSE
35,94,2011-12-30,70.08,TRUE
35,94,2012-01-06,29.28,FALSE
35,94,2012-01-13,20.94,FALSE
35,94,2012-01-20,41.88,FALSE
35,94,2012-01-27,-4.48,FALSE
35,94,2012-02-03,-0.96,FALSE
35,94,2012-02-10,30,TRUE
35,94,2012-02-17,2396.76,FALSE
35,94,2012-02-24,35.92,FALSE
35,94,2012-03-02,7.53,FALSE
35,94,2012-03-09,13.96,FALSE
35,94,2012-03-23,14.99,FALSE
35,94,2012-04-06,6.98,FALSE
35,94,2012-04-13,19.93,FALSE
35,94,2012-04-20,27.92,FALSE
35,94,2012-04-27,-10.47,FALSE
35,94,2012-05-04,42.02,FALSE
35,94,2012-05-11,990,FALSE
35,94,2012-05-18,2190,FALSE
35,94,2012-05-25,99.45,FALSE
35,94,2012-06-01,82.59,FALSE
35,94,2012-06-29,237.77,FALSE
35,94,2012-07-06,466.08,FALSE
35,94,2012-07-13,68.96,FALSE
35,94,2012-07-20,40.5,FALSE
35,94,2012-07-27,2.96,FALSE
35,94,2012-08-17,11.44,FALSE
35,94,2012-08-31,-0.63,FALSE
35,94,2012-09-14,27.16,FALSE
35,94,2012-09-21,139.68,FALSE
35,94,2012-09-28,152.32,FALSE
35,94,2012-10-05,2.87,FALSE
35,94,2012-10-12,11.64,FALSE
35,94,2012-10-19,113.7,FALSE
35,94,2012-10-26,11.64,FALSE
