@relation 41_42

@attribute Store numeric
@attribute Dept numeric
@attribute Date date 'yyyy-MM-dd'
@attribute Weekly_Sales numeric
@attribute IsHoliday {FALSE,TRUE}

@data
41,42,2010-02-05,3741.83,FALSE
41,42,2010-02-12,3274.3,TRUE
41,42,2010-02-19,4387.32,FALSE
41,42,2010-02-26,3692.86,FALSE
41,42,2010-03-05,4764.38,FALSE
41,42,2010-03-12,5142.86,FALSE
41,42,2010-03-19,4241.5,FALSE
41,42,2010-03-26,4234.18,FALSE
41,42,2010-04-02,3997.99,FALSE
41,42,2010-04-09,4385.5,FALSE
41,42,2010-04-16,4274.62,FALSE
41,42,2010-04-23,4635.89,FALSE
41,42,2010-04-30,4296.51,FALSE
41,42,2010-05-07,4479.3,FALSE
41,42,2010-05-14,4004.38,FALSE
41,42,2010-05-21,4754.74,FALSE
41,42,2010-05-28,4713.81,FALSE
41,42,2010-06-04,4382.89,FALSE
41,42,2010-06-11,4874.66,FALSE
41,42,2010-06-18,4697.72,FALSE
41,42,2010-06-25,5582.56,FALSE
41,42,2010-07-02,4486.54,FALSE
41,42,2010-07-09,4428.8,FALSE
41,42,2010-07-16,5041.92,FALSE
41,42,2010-07-23,4261.05,FALSE
41,42,2010-07-30,4452.9,FALSE
41,42,2010-08-06,5307.69,FALSE
41,42,2010-08-13,4739.67,FALSE
41,42,2010-08-20,6117.57,FALSE
41,42,2010-08-27,4446.12,FALSE
41,42,2010-09-03,4711.69,FALSE
41,42,2010-09-10,5358.95,TRUE
41,42,2010-09-17,4845.48,FALSE
41,42,2010-09-24,4341.61,FALSE
41,42,2010-10-01,6426.47,FALSE
41,42,2010-10-08,5132.43,FALSE
41,42,2010-10-15,4634.01,FALSE
41,42,2010-10-22,5319.23,FALSE
41,42,2010-10-29,4071.01,FALSE
41,42,2010-11-05,5298.85,FALSE
41,42,2010-11-12,4708.53,FALSE
41,42,2010-11-19,4851.87,FALSE
41,42,2010-11-26,4631.06,TRUE
41,42,2010-12-03,3755.02,FALSE
41,42,2010-12-10,4240.82,FALSE
41,42,2010-12-17,4349.97,FALSE
41,42,2010-12-24,3865.53,FALSE
41,42,2010-12-31,3729.26,TRUE
41,42,2011-01-07,3492.99,FALSE
41,42,2011-01-14,3635.86,FALSE
41,42,2011-01-21,3894.7,FALSE
41,42,2011-01-28,4662.46,FALSE
41,42,2011-02-04,3651.05,FALSE
41,42,2011-02-11,3739.94,TRUE
41,42,2011-02-18,5581.31,FALSE
41,42,2011-02-25,4553.45,FALSE
41,42,2011-03-04,6308.95,FALSE
41,42,2011-03-11,4957.46,FALSE
41,42,2011-03-18,4071.23,FALSE
41,42,2011-03-25,5360.06,FALSE
41,42,2011-04-01,4930.14,FALSE
41,42,2011-04-08,5214.47,FALSE
41,42,2011-04-15,5146.69,FALSE
41,42,2011-04-22,5925.67,FALSE
41,42,2011-04-29,5014.99,FALSE
41,42,2011-05-06,4843.84,FALSE
41,42,2011-05-13,5012.78,FALSE
41,42,2011-05-20,4937.48,FALSE
41,42,2011-05-27,5404.74,FALSE
41,42,2011-06-03,5100.44,FALSE
41,42,2011-06-10,5005.09,FALSE
41,42,2011-06-17,5804.66,FALSE
41,42,2011-06-24,5070.19,FALSE
41,42,2011-07-01,4967.72,FALSE
41,42,2011-07-08,5453.63,FALSE
41,42,2011-07-15,5755.5,FALSE
41,42,2011-07-22,5687.35,FALSE
41,42,2011-07-29,5468.69,FALSE
41,42,2011-08-05,5573.14,FALSE
41,42,2011-08-12,5344.68,FALSE
41,42,2011-08-19,4965.79,FALSE
41,42,2011-08-26,4768.89,FALSE
41,42,2011-09-02,5923.14,FALSE
41,42,2011-09-09,5968.02,TRUE
41,42,2011-09-16,5303.59,FALSE
41,42,2011-09-23,6498.09,FALSE
41,42,2011-09-30,4045.65,FALSE
41,42,2011-10-07,5621.22,FALSE
41,42,2011-10-14,5243.38,FALSE
41,42,2011-10-21,6412.68,FALSE
41,42,2011-10-28,4901.8,FALSE
41,42,2011-11-04,5253.55,FALSE
41,42,2011-11-11,4920.07,FALSE
41,42,2011-11-18,5247.49,FALSE
41,42,2011-11-25,5023.57,TRUE
41,42,2011-12-02,4730.85,FALSE
41,42,2011-12-09,3721,FALSE
41,42,2011-12-16,5156.61,FALSE
41,42,2011-12-23,5430.16,FALSE
41,42,2011-12-30,4879.37,TRUE
41,42,2012-01-06,5438.47,FALSE
41,42,2012-01-13,5357.29,FALSE
41,42,2012-01-20,4788.86,FALSE
41,42,2012-01-27,5131.25,FALSE
41,42,2012-02-03,4714.05,FALSE
41,42,2012-02-10,4204,TRUE
41,42,2012-02-17,5057.47,FALSE
41,42,2012-02-24,5884.87,FALSE
41,42,2012-03-02,5306.07,FALSE
41,42,2012-03-09,5550.75,FALSE
41,42,2012-03-16,6398.96,FALSE
41,42,2012-03-23,5750.5,FALSE
41,42,2012-03-30,4595.3,FALSE
41,42,2012-04-06,6062.59,FALSE
