@relation 24_46

@attribute Store numeric
@attribute Dept numeric
@attribute Date date 'yyyy-MM-dd'
@attribute Weekly_Sales numeric
@attribute IsHoliday {FALSE,TRUE}

@data
24,46,2010-02-05,14257.1,FALSE
24,46,2010-02-12,15229.79,TRUE
24,46,2010-02-19,15876.27,FALSE
24,46,2010-02-26,11958.64,FALSE
24,46,2010-03-05,15786.3,FALSE
24,46,2010-03-12,14198.13,FALSE
24,46,2010-03-19,14064.07,FALSE
24,46,2010-03-26,14772.56,FALSE
24,46,2010-04-02,15493.87,FALSE
24,46,2010-04-09,14611.6,FALSE
24,46,2010-04-16,15836.72,FALSE
24,46,2010-04-23,15220.33,FALSE
24,46,2010-04-30,15180.6,FALSE
24,46,2010-05-07,16105.65,FALSE
24,46,2010-05-14,16373.91,FALSE
24,46,2010-05-21,15914.28,FALSE
24,46,2010-05-28,17094.96,FALSE
24,46,2010-06-04,19483.45,FALSE
24,46,2010-06-11,15653.5,FALSE
24,46,2010-06-18,15742.08,FALSE
24,46,2010-06-25,17273.71,FALSE
24,46,2010-07-02,19119.08,FALSE
24,46,2010-07-09,22042.42,FALSE
24,46,2010-07-16,16263.13,FALSE
24,46,2010-07-23,17332.1,FALSE
24,46,2010-07-30,16681.42,FALSE
24,46,2010-08-06,17142.4,FALSE
24,46,2010-08-13,15438.61,FALSE
24,46,2010-08-20,15723.31,FALSE
24,46,2010-08-27,16358.26,FALSE
24,46,2010-09-03,14219.23,FALSE
24,46,2010-09-10,15228.17,TRUE
24,46,2010-09-17,13718.34,FALSE
24,46,2010-09-24,13032.49,FALSE
24,46,2010-10-01,12057.56,FALSE
24,46,2010-10-08,13207.41,FALSE
24,46,2010-10-15,13983.64,FALSE
24,46,2010-10-22,13042.58,FALSE
24,46,2010-10-29,14882.92,FALSE
24,46,2010-11-05,14026.75,FALSE
24,46,2010-11-12,13442.87,FALSE
24,46,2010-11-19,13189.33,FALSE
24,46,2010-11-26,15809.78,TRUE
24,46,2010-12-03,16381.51,FALSE
24,46,2010-12-10,18828.33,FALSE
24,46,2010-12-17,21651.57,FALSE
24,46,2010-12-24,38443.27,FALSE
24,46,2010-12-31,15474.58,TRUE
24,46,2011-01-07,12504.79,FALSE
24,46,2011-01-14,11986.23,FALSE
24,46,2011-01-21,11895.25,FALSE
24,46,2011-01-28,13297.76,FALSE
24,46,2011-02-04,13375.36,FALSE
24,46,2011-02-11,15137.47,TRUE
24,46,2011-02-18,15534.56,FALSE
24,46,2011-02-25,15445.76,FALSE
24,46,2011-03-04,16868.02,FALSE
24,46,2011-03-11,14496.13,FALSE
24,46,2011-03-18,14313.77,FALSE
24,46,2011-03-25,14190.22,FALSE
24,46,2011-04-01,13178.28,FALSE
24,46,2011-04-08,14423.54,FALSE
24,46,2011-04-15,14879.46,FALSE
24,46,2011-04-22,15595.79,FALSE
24,46,2011-04-29,13778.29,FALSE
24,46,2011-05-06,14792.84,FALSE
24,46,2011-05-13,17034.4,FALSE
24,46,2011-05-20,14965.82,FALSE
24,46,2011-05-27,16148.11,FALSE
24,46,2011-06-03,21299.29,FALSE
24,46,2011-06-10,16540.14,FALSE
24,46,2011-06-17,15175.17,FALSE
24,46,2011-06-24,16639.86,FALSE
24,46,2011-07-01,17737.4,FALSE
24,46,2011-07-08,21103.56,FALSE
24,46,2011-07-15,18939.74,FALSE
24,46,2011-07-22,16923.9,FALSE
24,46,2011-07-29,15412.25,FALSE
24,46,2011-08-05,16534.62,FALSE
24,46,2011-08-12,16349.64,FALSE
24,46,2011-08-19,15488.18,FALSE
24,46,2011-08-26,15594.17,FALSE
24,46,2011-09-02,11345.53,FALSE
24,46,2011-09-09,15421.18,TRUE
24,46,2011-09-16,12306.95,FALSE
24,46,2011-09-23,12623.24,FALSE
24,46,2011-09-30,12677.26,FALSE
24,46,2011-10-07,13482.44,FALSE
24,46,2011-10-14,14315.38,FALSE
24,46,2011-10-21,12953.6,FALSE
24,46,2011-10-28,14648.36,FALSE
24,46,2011-11-04,13322.31,FALSE
24,46,2011-11-11,14326.4,FALSE
24,46,2011-11-18,13563.56,FALSE
24,46,2011-11-25,14990.85,TRUE
24,46,2011-12-02,16978.59,FALSE
24,46,2011-12-09,16776.2,FALSE
24,46,2011-12-16,21665.12,FALSE
24,46,2011-12-23,34473.89,FALSE
24,46,2011-12-30,21056.78,TRUE
24,46,2012-01-06,13261.68,FALSE
24,46,2012-01-13,12297.01,FALSE
24,46,2012-01-20,14085.64,FALSE
24,46,2012-01-27,12499.35,FALSE
24,46,2012-02-03,14945.64,FALSE
24,46,2012-02-10,16384.4,TRUE
24,46,2012-02-17,14763.15,FALSE
24,46,2012-02-24,16903.72,FALSE
24,46,2012-03-02,14587.96,FALSE
24,46,2012-03-09,16074.27,FALSE
24,46,2012-03-16,15763.59,FALSE
24,46,2012-03-23,14889.19,FALSE
24,46,2012-03-30,13782.41,FALSE
24,46,2012-04-06,17124.66,FALSE
24,46,2012-04-13,15535.49,FALSE
24,46,2012-04-20,16625.78,FALSE
24,46,2012-04-27,15723.03,FALSE
24,46,2012-05-04,17385.67,FALSE
24,46,2012-05-11,16396.45,FALSE
24,46,2012-05-18,17831.25,FALSE
24,46,2012-05-25,19757.61,FALSE
24,46,2012-06-01,20308.36,FALSE
24,46,2012-06-08,15985.11,FALSE
24,46,2012-06-15,16830.6,FALSE
24,46,2012-06-22,19765.22,FALSE
24,46,2012-06-29,20438.97,FALSE
24,46,2012-07-06,24225.68,FALSE
24,46,2012-07-13,20491.5,FALSE
24,46,2012-07-20,18734.38,FALSE
24,46,2012-07-27,16163.99,FALSE
24,46,2012-08-03,16432.23,FALSE
24,46,2012-08-10,16580.08,FALSE
24,46,2012-08-17,17361.57,FALSE
24,46,2012-08-24,16303.62,FALSE
24,46,2012-08-31,16016.39,FALSE
24,46,2012-09-07,15150.26,TRUE
24,46,2012-09-14,13149.07,FALSE
24,46,2012-09-21,12782.05,FALSE
24,46,2012-09-28,12661.55,FALSE
24,46,2012-10-05,13283.14,FALSE
24,46,2012-10-12,13878.61,FALSE
24,46,2012-10-19,13172.89,FALSE
24,46,2012-10-26,14308.81,FALSE
