@relation 3_60

@attribute Store numeric
@attribute Dept numeric
@attribute Date date 'yyyy-MM-dd'
@attribute Weekly_Sales numeric
@attribute IsHoliday {FALSE,TRUE}

@data
3,60,2010-02-05,132,FALSE
3,60,2010-02-12,132,TRUE
3,60,2010-02-19,140.8,FALSE
3,60,2010-02-26,132,FALSE
3,60,2010-03-05,105.6,FALSE
3,60,2010-03-12,191.8,FALSE
3,60,2010-03-19,132,FALSE
3,60,2010-03-26,167.2,FALSE
3,60,2010-04-02,140.8,FALSE
3,60,2010-04-09,88,FALSE
3,60,2010-04-16,105.6,FALSE
3,60,2010-04-23,114.4,FALSE
3,60,2010-04-30,167.2,FALSE
3,60,2010-05-07,237.6,FALSE
3,60,2010-05-14,79.2,FALSE
3,60,2010-05-21,114.4,FALSE
3,60,2010-05-28,149.6,FALSE
3,60,2010-06-04,202.4,FALSE
3,60,2010-06-11,147.6,FALSE
3,60,2010-06-18,98.8,FALSE
3,60,2010-06-25,114.4,FALSE
3,60,2010-07-02,105.6,FALSE
3,60,2010-07-09,158.4,FALSE
3,60,2010-07-16,211.2,FALSE
3,60,2010-07-23,132,FALSE
3,60,2010-07-30,88,FALSE
3,60,2010-08-06,167.2,FALSE
3,60,2010-08-13,79.2,FALSE
3,60,2010-08-20,96.8,FALSE
3,60,2010-08-27,193.6,FALSE
3,60,2010-09-03,211.2,FALSE
3,60,2010-09-10,123.2,TRUE
3,60,2010-09-17,70.4,FALSE
3,60,2010-09-24,158.4,FALSE
3,60,2010-10-01,123.2,FALSE
3,60,2010-10-08,158.4,FALSE
3,60,2010-10-15,132,FALSE
3,60,2010-10-22,70.4,FALSE
3,60,2010-10-29,114.4,FALSE
3,60,2010-11-05,114.4,FALSE
3,60,2010-11-12,105.6,FALSE
3,60,2010-11-19,184.8,FALSE
3,60,2010-11-26,211.2,TRUE
3,60,2010-12-03,158.4,FALSE
3,60,2010-12-10,114.4,FALSE
3,60,2010-12-17,220,FALSE
3,60,2010-12-24,132,FALSE
3,60,2010-12-31,96.8,TRUE
3,60,2011-01-07,140.8,FALSE
3,60,2011-01-14,202.4,FALSE
3,60,2011-01-21,114.4,FALSE
3,60,2011-01-28,70.4,FALSE
