@relation 32_49

@attribute Store numeric
@attribute Dept numeric
@attribute Date date 'yyyy-MM-dd'
@attribute Weekly_Sales numeric
@attribute IsHoliday {FALSE,TRUE}

@data
32,49,2010-02-05,4202.71,FALSE
32,49,2010-02-12,5618.48,TRUE
32,49,2010-02-19,4845.08,FALSE
32,49,2010-02-26,5046.12,FALSE
32,49,2010-03-05,4993.32,FALSE
32,49,2010-03-12,6507.02,FALSE
32,49,2010-03-19,5302.17,FALSE
32,49,2010-03-26,4996.87,FALSE
32,49,2010-04-02,4066.08,FALSE
32,49,2010-04-09,4269.58,FALSE
32,49,2010-04-16,3778.48,FALSE
32,49,2010-04-23,4015.78,FALSE
32,49,2010-04-30,4254.7,FALSE
32,49,2010-05-07,3725.37,FALSE
32,49,2010-05-14,2907.45,FALSE
32,49,2010-05-21,3707.6,FALSE
32,49,2010-05-28,4550.14,FALSE
32,49,2010-06-04,4308.15,FALSE
32,49,2010-06-11,4248.62,FALSE
32,49,2010-06-18,4018.51,FALSE
32,49,2010-06-25,5142.33,FALSE
32,49,2010-07-02,3241.71,FALSE
32,49,2010-07-09,4228.2,FALSE
32,49,2010-07-16,7385.76,FALSE
32,49,2010-07-23,4348.55,FALSE
32,49,2010-07-30,4724.76,FALSE
32,49,2010-08-06,5802.29,FALSE
32,49,2010-08-13,4556.35,FALSE
32,49,2010-08-20,6383.25,FALSE
32,49,2010-08-27,4297.94,FALSE
32,49,2010-09-03,2883.75,FALSE
32,49,2010-09-10,4887.34,TRUE
32,49,2010-09-17,3701.88,FALSE
32,49,2010-09-24,4714.39,FALSE
32,49,2010-10-01,2860.36,FALSE
32,49,2010-10-08,3782.64,FALSE
32,49,2010-10-15,4614.74,FALSE
32,49,2010-10-22,3471.8,FALSE
32,49,2010-10-29,4763.3,FALSE
32,49,2010-11-05,2457.97,FALSE
32,49,2010-11-12,4726.51,FALSE
32,49,2010-11-19,6464.05,FALSE
32,49,2010-11-26,4449.76,TRUE
32,49,2010-12-03,3601.8,FALSE
32,49,2010-12-10,3218.98,FALSE
32,49,2010-12-17,4132.06,FALSE
32,49,2010-12-24,3436.63,FALSE
32,49,2010-12-31,5065.81,TRUE
32,49,2011-01-07,3664.26,FALSE
32,49,2011-01-14,4205.29,FALSE
32,49,2011-01-21,4854.15,FALSE
32,49,2011-01-28,3845.53,FALSE
32,49,2011-02-04,4918.28,FALSE
32,49,2011-02-11,3524.91,TRUE
32,49,2011-02-18,5481.23,FALSE
32,49,2011-02-25,5113.93,FALSE
32,49,2011-03-04,2981.26,FALSE
32,49,2011-03-11,5877.12,FALSE
32,49,2011-03-18,6316.28,FALSE
32,49,2011-03-25,4652.29,FALSE
32,49,2011-04-01,5501.78,FALSE
32,49,2011-04-08,3528.29,FALSE
32,49,2011-04-15,6187.76,FALSE
32,49,2011-04-22,4319.91,FALSE
32,49,2011-04-29,2990.99,FALSE
32,49,2011-05-06,4710.13,FALSE
32,49,2011-05-13,5375.42,FALSE
32,49,2011-05-20,3476.04,FALSE
32,49,2011-05-27,3165.05,FALSE
32,49,2011-06-03,3252.34,FALSE
32,49,2011-06-10,5348.83,FALSE
32,49,2011-06-17,4805.61,FALSE
32,49,2011-06-24,5913.17,FALSE
32,49,2011-07-01,4204.13,FALSE
