@relation 18_90

@attribute Store numeric
@attribute Dept numeric
@attribute Date date 'yyyy-MM-dd'
@attribute Weekly_Sales numeric
@attribute IsHoliday {FALSE,TRUE}

@data
18,90,2010-02-05,18411.76,FALSE
18,90,2010-02-12,15816.7,TRUE
18,90,2010-02-19,15733.07,FALSE
18,90,2010-02-26,15295.27,FALSE
18,90,2010-03-05,16331.03,FALSE
18,90,2010-03-12,15112.43,FALSE
18,90,2010-03-19,15050.63,FALSE
18,90,2010-03-26,14779.49,FALSE
18,90,2010-04-02,17173.99,FALSE
18,90,2010-04-09,14989.3,FALSE
18,90,2010-04-16,14394.15,FALSE
18,90,2010-04-23,15350.62,FALSE
18,90,2010-04-30,14178.5,FALSE
18,90,2010-05-07,15585.7,FALSE
18,90,2010-05-14,13702.53,FALSE
18,90,2010-05-21,13641.56,FALSE
18,90,2010-05-28,13899.83,FALSE
18,90,2010-06-04,14954.97,FALSE
18,90,2010-06-11,13675.76,FALSE
18,90,2010-06-18,13552,FALSE
18,90,2010-06-25,13854.48,FALSE
18,90,2010-07-02,13766.11,FALSE
18,90,2010-07-09,13997.54,FALSE
18,90,2010-07-16,14131.5,FALSE
18,90,2010-07-23,13681.57,FALSE
18,90,2010-07-30,13164.71,FALSE
18,90,2010-08-06,14958.87,FALSE
18,90,2010-08-13,13195.03,FALSE
18,90,2010-08-20,13973.38,FALSE
18,90,2010-08-27,14506.44,FALSE
18,90,2010-09-03,16343.06,FALSE
18,90,2010-09-10,15501.7,TRUE
18,90,2010-09-17,15431.84,FALSE
18,90,2010-09-24,14289.16,FALSE
18,90,2010-10-01,14291.83,FALSE
18,90,2010-10-08,16908.48,FALSE
18,90,2010-10-15,15223.21,FALSE
18,90,2010-10-22,14936.39,FALSE
18,90,2010-10-29,15650.06,FALSE
18,90,2010-11-05,17651.86,FALSE
18,90,2010-11-12,16694.73,FALSE
18,90,2010-11-19,16278.61,FALSE
18,90,2010-11-26,16092.49,TRUE
18,90,2010-12-03,15463.13,FALSE
18,90,2010-12-10,16820.27,FALSE
18,90,2010-12-17,16447.56,FALSE
18,90,2010-12-24,19776.1,FALSE
18,90,2010-12-31,14849.79,TRUE
18,90,2011-01-07,17353.36,FALSE
18,90,2011-01-14,15478.27,FALSE
18,90,2011-01-21,17266.56,FALSE
18,90,2011-01-28,16704.43,FALSE
18,90,2011-02-04,17375.35,FALSE
18,90,2011-02-11,17351.83,TRUE
18,90,2011-02-18,15182.14,FALSE
18,90,2011-02-25,16530.29,FALSE
18,90,2011-03-04,17789.91,FALSE
18,90,2011-03-11,17270.63,FALSE
18,90,2011-03-18,14625.75,FALSE
18,90,2011-03-25,15187.26,FALSE
18,90,2011-04-01,14630.18,FALSE
18,90,2011-04-08,15780.92,FALSE
18,90,2011-04-15,14338.21,FALSE
18,90,2011-04-22,16044.53,FALSE
18,90,2011-04-29,13900.41,FALSE
18,90,2011-05-06,15115.58,FALSE
18,90,2011-05-13,13610.86,FALSE
18,90,2011-05-20,14807.92,FALSE
18,90,2011-05-27,14624.78,FALSE
18,90,2011-06-03,13938.23,FALSE
18,90,2011-06-10,11262.93,FALSE
18,90,2011-06-17,13680.93,FALSE
18,90,2011-06-24,12766.87,FALSE
18,90,2011-07-01,13455.45,FALSE
18,90,2011-07-08,13300.55,FALSE
18,90,2011-07-15,12951.79,FALSE
18,90,2011-07-22,13165.41,FALSE
18,90,2011-07-29,11785.43,FALSE
18,90,2011-08-05,11610.55,FALSE
18,90,2011-08-12,5989.14,FALSE
18,90,2011-08-19,3649.09,FALSE
18,90,2011-08-26,3992.27,FALSE
18,90,2011-09-02,1133.78,FALSE
18,90,2011-09-09,3141.15,TRUE
18,90,2011-09-16,3015.68,FALSE
18,90,2011-09-23,3420.81,FALSE
18,90,2011-09-30,3261.79,FALSE
18,90,2011-10-07,20027.39,FALSE
18,90,2011-10-14,21306.07,FALSE
18,90,2011-10-21,21596.33,FALSE
18,90,2011-10-28,22311.81,FALSE
18,90,2011-11-04,23233.34,FALSE
18,90,2011-11-11,26987.58,FALSE
18,90,2011-11-18,26324.5,FALSE
18,90,2011-11-25,27277.72,TRUE
18,90,2011-12-02,24253.17,FALSE
18,90,2011-12-09,28860.1,FALSE
18,90,2011-12-16,28308.05,FALSE
18,90,2011-12-23,32480.75,FALSE
18,90,2011-12-30,21940.35,TRUE
18,90,2012-01-06,27471.32,FALSE
18,90,2012-01-13,24744.72,FALSE
18,90,2012-01-20,26941.55,FALSE
18,90,2012-01-27,24277.32,FALSE
18,90,2012-02-03,29666.36,FALSE
18,90,2012-02-10,28965.28,TRUE
18,90,2012-02-17,25563.98,FALSE
18,90,2012-02-24,27649.47,FALSE
18,90,2012-03-02,29093.03,FALSE
18,90,2012-03-09,30594.8,FALSE
18,90,2012-03-16,25779.53,FALSE
18,90,2012-03-23,24069.06,FALSE
18,90,2012-03-30,23586.49,FALSE
18,90,2012-04-06,30327.88,FALSE
18,90,2012-04-13,24354.59,FALSE
18,90,2012-04-20,23590.92,FALSE
18,90,2012-04-27,23537.57,FALSE
18,90,2012-05-04,27451.5,FALSE
18,90,2012-05-11,25554.25,FALSE
