@relation 8_30

@attribute Store numeric
@attribute Dept numeric
@attribute Date date 'yyyy-MM-dd'
@attribute Weekly_Sales numeric
@attribute IsHoliday {FALSE,TRUE}

@data
8,30,2010-02-05,3280.5,FALSE
8,30,2010-02-12,2792.5,TRUE
8,30,2010-02-19,3266.26,FALSE
8,30,2010-02-26,3372.44,FALSE
8,30,2010-03-05,2603.5,FALSE
8,30,2010-03-12,1946.44,FALSE
8,30,2010-03-19,2837.38,FALSE
8,30,2010-03-26,1825.94,FALSE
8,30,2010-04-02,2338,FALSE
8,30,2010-04-09,2480,FALSE
8,30,2010-04-16,2784.5,FALSE
8,30,2010-04-23,3067.92,FALSE
8,30,2010-04-30,2577.84,FALSE
8,30,2010-05-07,3029.64,FALSE
8,30,2010-05-14,2770.26,FALSE
8,30,2010-05-21,3114.88,FALSE
8,30,2010-05-28,2830.96,FALSE
8,30,2010-06-04,3114.78,FALSE
8,30,2010-06-11,3584.8,FALSE
8,30,2010-06-18,2583.88,FALSE
8,30,2010-06-25,2789.26,FALSE
8,30,2010-07-02,2927.32,FALSE
8,30,2010-07-09,2445.8,FALSE
8,30,2010-07-16,2713.4,FALSE
8,30,2010-07-23,2363.52,FALSE
8,30,2010-07-30,2556.46,FALSE
8,30,2010-08-06,2558.72,FALSE
8,30,2010-08-13,2554.26,FALSE
8,30,2010-08-20,2817.88,FALSE
8,30,2010-08-27,2997.42,FALSE
8,30,2010-09-03,2412.5,FALSE
8,30,2010-09-10,2039.38,TRUE
8,30,2010-09-17,2177,FALSE
8,30,2010-09-24,1760.96,FALSE
8,30,2010-10-01,2150.84,FALSE
8,30,2010-10-08,1762.8,FALSE
8,30,2010-10-15,1790.52,FALSE
8,30,2010-10-22,2000.5,FALSE
8,30,2010-10-29,2224.76,FALSE
8,30,2010-11-05,2203.34,FALSE
8,30,2010-11-12,2217,FALSE
8,30,2010-11-19,1749.42,FALSE
8,30,2010-11-26,2581.34,TRUE
8,30,2010-12-03,1896.38,FALSE
8,30,2010-12-10,2037.02,FALSE
8,30,2010-12-17,2077.46,FALSE
8,30,2010-12-24,3144,FALSE
8,30,2010-12-31,2619.88,TRUE
8,30,2011-01-07,1947.5,FALSE
8,30,2011-01-14,1281.46,FALSE
8,30,2011-01-21,1742.36,FALSE
8,30,2011-01-28,1837.48,FALSE
8,30,2011-02-04,2175.86,FALSE
8,30,2011-02-11,2873.84,TRUE
8,30,2011-02-18,3356.5,FALSE
8,30,2011-02-25,2699.16,FALSE
8,30,2011-03-04,2220.62,FALSE
8,30,2011-03-11,2570.32,FALSE
8,30,2011-03-18,3270.64,FALSE
8,30,2011-03-25,2757.12,FALSE
8,30,2011-04-01,2531.32,FALSE
8,30,2011-04-08,2452.18,FALSE
