@relation 19_23

@attribute Store numeric
@attribute Dept numeric
@attribute Date date 'yyyy-MM-dd'
@attribute Weekly_Sales numeric
@attribute IsHoliday {FALSE,TRUE}

@data
19,23,2010-02-05,25160.36,FALSE
19,23,2010-02-12,26100.43,TRUE
19,23,2010-02-19,25698.04,FALSE
19,23,2010-02-26,21394.1,FALSE
19,23,2010-03-05,24094.81,FALSE
19,23,2010-03-12,25044.7,FALSE
19,23,2010-03-19,23926.92,FALSE
19,23,2010-03-26,22379.5,FALSE
19,23,2010-04-02,27232.71,FALSE
19,23,2010-04-09,26723.6,FALSE
19,23,2010-04-16,25726.67,FALSE
19,23,2010-04-23,23003.7,FALSE
19,23,2010-04-30,24028.45,FALSE
19,23,2010-05-07,26240.27,FALSE
19,23,2010-05-14,21934.29,FALSE
19,23,2010-05-21,24556.05,FALSE
19,23,2010-05-28,37092.85,FALSE
19,23,2010-06-04,33664.56,FALSE
19,23,2010-06-11,27375.29,FALSE
19,23,2010-06-18,29845.76,FALSE
19,23,2010-06-25,38090.64,FALSE
19,23,2010-07-02,27890.92,FALSE
19,23,2010-07-09,32677.82,FALSE
19,23,2010-07-16,24599.14,FALSE
19,23,2010-07-23,24539.48,FALSE
19,23,2010-07-30,24524.4,FALSE
19,23,2010-08-06,26134.85,FALSE
19,23,2010-08-13,23813.97,FALSE
19,23,2010-08-20,25040.61,FALSE
19,23,2010-08-27,28507.39,FALSE
19,23,2010-09-03,29944.84,FALSE
19,23,2010-09-10,34660.43,TRUE
19,23,2010-09-17,26578.1,FALSE
19,23,2010-09-24,25547.14,FALSE
19,23,2010-10-01,28157.51,FALSE
19,23,2010-10-08,28674.21,FALSE
19,23,2010-10-15,25431.8,FALSE
19,23,2010-10-22,27717.2,FALSE
19,23,2010-10-29,31366.32,FALSE
19,23,2010-11-05,30120.36,FALSE
19,23,2010-11-12,26106.03,FALSE
19,23,2010-11-19,24335.54,FALSE
19,23,2010-11-26,41852.78,TRUE
19,23,2010-12-03,31605.66,FALSE
19,23,2010-12-10,45494.8,FALSE
19,23,2010-12-17,56276.77,FALSE
19,23,2010-12-24,89336.88,FALSE
19,23,2010-12-31,18646.66,TRUE
19,23,2011-01-07,15176.77,FALSE
19,23,2011-01-14,17377.27,FALSE
19,23,2011-01-21,19476.76,FALSE
19,23,2011-01-28,20324.76,FALSE
19,23,2011-02-04,21932.19,FALSE
19,23,2011-02-11,24292.06,TRUE
19,23,2011-02-18,27232.34,FALSE
19,23,2011-02-25,20058.48,FALSE
19,23,2011-03-04,22601.53,FALSE
19,23,2011-03-11,21052.75,FALSE
19,23,2011-03-18,22184.38,FALSE
19,23,2011-03-25,21231.65,FALSE
19,23,2011-04-01,24052.41,FALSE
19,23,2011-04-08,23217.53,FALSE
19,23,2011-04-15,24991.66,FALSE
19,23,2011-04-22,23235.07,FALSE
19,23,2011-04-29,25620.49,FALSE
19,23,2011-05-06,21292.34,FALSE
19,23,2011-05-13,24255.12,FALSE
19,23,2011-05-20,26164.4,FALSE
19,23,2011-05-27,28258.79,FALSE
19,23,2011-06-03,31964.21,FALSE
19,23,2011-06-10,30322.26,FALSE
19,23,2011-06-17,32331.45,FALSE
19,23,2011-06-24,34500.3,FALSE
19,23,2011-07-01,26307.73,FALSE
19,23,2011-07-08,27983.65,FALSE
19,23,2011-07-15,26757.71,FALSE
19,23,2011-07-22,29336.23,FALSE
19,23,2011-07-29,25991.28,FALSE
19,23,2011-08-05,25078.91,FALSE
19,23,2011-08-12,24302.15,FALSE
19,23,2011-08-19,25262.96,FALSE
19,23,2011-08-26,26260.84,FALSE
19,23,2011-09-02,29443.05,FALSE
19,23,2011-09-09,30766.22,TRUE
19,23,2011-09-16,25677.53,FALSE
19,23,2011-09-23,27072.54,FALSE
19,23,2011-09-30,23015.38,FALSE
19,23,2011-10-07,30333.29,FALSE
19,23,2011-10-14,23312.05,FALSE
19,23,2011-10-21,28912.21,FALSE
19,23,2011-10-28,33819.7,FALSE
19,23,2011-11-04,29501.66,FALSE
19,23,2011-11-11,27959.18,FALSE
19,23,2011-11-18,26378.3,FALSE
19,23,2011-11-25,42664.23,TRUE
19,23,2011-12-02,29808.49,FALSE
19,23,2011-12-09,40955.37,FALSE
19,23,2011-12-16,52817.69,FALSE
19,23,2011-12-23,84267.51,FALSE
19,23,2011-12-30,30224.23,TRUE
19,23,2012-01-06,20300.99,FALSE
19,23,2012-01-13,16230.76,FALSE
19,23,2012-01-20,16307.06,FALSE
19,23,2012-01-27,19383.8,FALSE
19,23,2012-02-03,22339.95,FALSE
19,23,2012-02-10,26679.08,TRUE
19,23,2012-02-17,23640.11,FALSE
19,23,2012-02-24,22175.49,FALSE
19,23,2012-03-02,20696.64,FALSE
19,23,2012-03-09,23221.5,FALSE
19,23,2012-03-16,24574.17,FALSE
19,23,2012-03-23,30040.8,FALSE
19,23,2012-03-30,25124.61,FALSE
19,23,2012-04-06,27145.64,FALSE
19,23,2012-04-13,23186.2,FALSE
19,23,2012-04-20,24288.22,FALSE
19,23,2012-04-27,23131.88,FALSE
19,23,2012-05-04,24907.81,FALSE
19,23,2012-05-11,25320.63,FALSE
19,23,2012-05-18,26688.6,FALSE
19,23,2012-05-25,34920.53,FALSE
19,23,2012-06-01,34200.08,FALSE
19,23,2012-06-08,26894.92,FALSE
19,23,2012-06-15,35123.91,FALSE
19,23,2012-06-22,42450.68,FALSE
19,23,2012-06-29,29502.41,FALSE
19,23,2012-07-06,34373.41,FALSE
19,23,2012-07-13,27817.91,FALSE
19,23,2012-07-20,24336.53,FALSE
19,23,2012-07-27,23621.33,FALSE
19,23,2012-08-03,24430.04,FALSE
19,23,2012-08-10,26316.69,FALSE
19,23,2012-08-17,24082.83,FALSE
19,23,2012-08-24,28879.21,FALSE
19,23,2012-08-31,30726.43,FALSE
19,23,2012-09-07,29172.61,TRUE
19,23,2012-09-14,25833.84,FALSE
19,23,2012-09-21,25922.69,FALSE
19,23,2012-09-28,30311.17,FALSE
19,23,2012-10-05,29861.19,FALSE
19,23,2012-10-12,30368.35,FALSE
19,23,2012-10-19,27528.56,FALSE
19,23,2012-10-26,28532.5,FALSE
