@relation 10_33

@attribute Store numeric
@attribute Dept numeric
@attribute Date date 'yyyy-MM-dd'
@attribute Weekly_Sales numeric
@attribute IsHoliday {FALSE,TRUE}

@data
10,33,2010-02-05,18190.33,FALSE
10,33,2010-02-12,15749.33,TRUE
10,33,2010-02-19,15847.15,FALSE
10,33,2010-02-26,15121.49,FALSE
10,33,2010-03-05,13113.78,FALSE
10,33,2010-03-12,11046.34,FALSE
10,33,2010-03-19,14643.32,FALSE
10,33,2010-03-26,13131.29,FALSE
10,33,2010-04-02,17979.09,FALSE
10,33,2010-04-09,16333.29,FALSE
10,33,2010-04-16,12804.77,FALSE
10,33,2010-04-23,12387.76,FALSE
10,33,2010-04-30,13062.82,FALSE
10,33,2010-05-07,12777.63,FALSE
10,33,2010-05-14,11966.7,FALSE
10,33,2010-05-21,12027.81,FALSE
10,33,2010-05-28,13719.67,FALSE
10,33,2010-06-04,13533.75,FALSE
10,33,2010-06-11,13928.75,FALSE
10,33,2010-06-18,12082.22,FALSE
10,33,2010-06-25,11270.24,FALSE
10,33,2010-07-02,13004.22,FALSE
10,33,2010-07-09,12802.66,FALSE
10,33,2010-07-16,16135.69,FALSE
10,33,2010-07-23,18382.25,FALSE
10,33,2010-07-30,19020.89,FALSE
10,33,2010-08-06,24169.56,FALSE
10,33,2010-08-13,27740.01,FALSE
10,33,2010-08-20,23116.38,FALSE
10,33,2010-08-27,10784.93,FALSE
10,33,2010-09-03,9555.57,FALSE
10,33,2010-09-10,9740.2,TRUE
10,33,2010-09-17,10163.35,FALSE
10,33,2010-09-24,10092.64,FALSE
10,33,2010-10-01,8663.69,FALSE
10,33,2010-10-08,10605.32,FALSE
10,33,2010-10-15,10439.21,FALSE
10,33,2010-10-22,13810.89,FALSE
10,33,2010-10-29,15123.04,FALSE
10,33,2010-11-05,12468.98,FALSE
10,33,2010-11-12,15785.93,FALSE
10,33,2010-11-19,22877.29,FALSE
10,33,2010-11-26,30691.08,TRUE
10,33,2010-12-03,24923.21,FALSE
10,33,2010-12-10,23899.28,FALSE
10,33,2010-12-17,27766.78,FALSE
10,33,2010-12-24,39521.58,FALSE
10,33,2010-12-31,9978.04,TRUE
10,33,2011-01-07,10566.11,FALSE
10,33,2011-01-14,8963.69,FALSE
10,33,2011-01-21,8219.5,FALSE
10,33,2011-01-28,9074.23,FALSE
10,33,2011-02-04,14206.94,FALSE
10,33,2011-02-11,17209.76,TRUE
10,33,2011-02-18,15038.98,FALSE
10,33,2011-02-25,10985.14,FALSE
10,33,2011-03-04,11967.14,FALSE
10,33,2011-03-11,11794.94,FALSE
10,33,2011-03-18,13708.09,FALSE
10,33,2011-03-25,13223.77,FALSE
10,33,2011-04-01,12126.73,FALSE
10,33,2011-04-08,13487.34,FALSE
10,33,2011-04-15,11628.17,FALSE
10,33,2011-04-22,17393.2,FALSE
10,33,2011-04-29,14593.52,FALSE
10,33,2011-05-06,12738.86,FALSE
10,33,2011-05-13,9630.51,FALSE
10,33,2011-05-20,10370.09,FALSE
10,33,2011-05-27,11476.32,FALSE
10,33,2011-06-03,11565.78,FALSE
10,33,2011-06-10,10739.54,FALSE
10,33,2011-06-17,9974.31,FALSE
10,33,2011-06-24,12287.78,FALSE
10,33,2011-07-01,10798.49,FALSE
10,33,2011-07-08,11656.92,FALSE
10,33,2011-07-15,15224.22,FALSE
10,33,2011-07-22,18223.7,FALSE
10,33,2011-07-29,18060.34,FALSE
10,33,2011-08-05,26025.38,FALSE
10,33,2011-08-12,30110.59,FALSE
10,33,2011-08-19,23459.61,FALSE
10,33,2011-08-26,10839.8,FALSE
10,33,2011-09-02,9680.51,FALSE
10,33,2011-09-09,8814.21,TRUE
10,33,2011-09-16,10480.78,FALSE
10,33,2011-09-23,10219.22,FALSE
10,33,2011-09-30,10547.13,FALSE
10,33,2011-10-07,13497.78,FALSE
10,33,2011-10-14,13850.96,FALSE
10,33,2011-10-21,10351.83,FALSE
10,33,2011-10-28,12902.35,FALSE
10,33,2011-11-04,15088.34,FALSE
10,33,2011-11-11,25380.97,FALSE
10,33,2011-11-18,19164.98,FALSE
10,33,2011-11-25,29849.79,TRUE
10,33,2011-12-02,18641.73,FALSE
10,33,2011-12-09,28949.52,FALSE
10,33,2011-12-16,30778.86,FALSE
10,33,2011-12-23,45669.93,FALSE
10,33,2011-12-30,13429.28,TRUE
10,33,2012-01-06,6477.46,FALSE
10,33,2012-01-13,9251.69,FALSE
10,33,2012-01-20,8084.23,FALSE
10,33,2012-01-27,8961.59,FALSE
10,33,2012-02-03,11851.36,FALSE
10,33,2012-02-10,18457.73,TRUE
10,33,2012-02-17,15453.99,FALSE
10,33,2012-02-24,16995.88,FALSE
10,33,2012-03-02,12499.57,FALSE
10,33,2012-03-09,12567,FALSE
10,33,2012-03-16,13469.92,FALSE
10,33,2012-03-23,12136.95,FALSE
10,33,2012-03-30,13511.95,FALSE
10,33,2012-04-06,22979.7,FALSE
10,33,2012-04-13,15711.52,FALSE
10,33,2012-04-20,11102.71,FALSE
10,33,2012-04-27,13284.98,FALSE
10,33,2012-05-04,14241.47,FALSE
10,33,2012-05-11,11538.38,FALSE
10,33,2012-05-18,11299.1,FALSE
10,33,2012-05-25,12981.34,FALSE
10,33,2012-06-01,10803.12,FALSE
10,33,2012-06-08,11932.16,FALSE
10,33,2012-06-15,10344.36,FALSE
10,33,2012-06-22,10245.68,FALSE
10,33,2012-06-29,11229.12,FALSE
10,33,2012-07-06,13132.42,FALSE
10,33,2012-07-13,17378.7,FALSE
10,33,2012-07-20,23679.09,FALSE
10,33,2012-07-27,26067.72,FALSE
10,33,2012-08-03,30738.37,FALSE
10,33,2012-08-10,18421.44,FALSE
10,33,2012-08-17,12725.83,FALSE
10,33,2012-08-24,10034.77,FALSE
10,33,2012-08-31,9960.49,FALSE
10,33,2012-09-07,8642.33,TRUE
10,33,2012-09-14,9171.25,FALSE
10,33,2012-09-21,8877.39,FALSE
10,33,2012-09-28,10679.3,FALSE
10,33,2012-10-05,9798.04,FALSE
10,33,2012-10-12,12000.12,FALSE
10,33,2012-10-19,14465.38,FALSE
10,33,2012-10-26,13632.53,FALSE
